PLAYER,SEASON,PUNTS,YDS,NETYDS,LNG,AVG,NETAVG,BLK,OOB,DN,IN20,TB,FC,RET,RETY,TD
Nick Harris,2006,66.0,2967.0,2520.0,67.0,44.7,38.5,0.0,5.0,5.0,18.0,9.0,9.0,38.0,267.0,1.0
Nick Harris,2007,68.0,3010.0,2476.0,58.0,44.3,37.3,0.0,13.0,5.0,26.0,5.0,9.0,36.0,434.0,0.0
Nick Harris,2008,109.0,4785.0,4058.0,66.0,44.2,37.9,0.0,8.0,6.0,30.0,9.0,24.0,62.0,547.0,2.0
Nick Harris,2009,85.0,3692.0,3037.0,56.0,43.9,36.4,0.0,7.0,8.0,21.0,6.0,14.0,50.0,535.0,1.0
Nick Harris,2010,107.0,4778.0,3818.0,66.0,44.5,34.4,0.0,4.0,12.0,29.0,10.0,19.0,62.0,760.0,1.0
Nick Harris,2011,80.0,3437.0,3004.0,55.0,43.3,37.4,0.0,5.0,8.0,15.0,7.0,17.0,43.0,293.0,0.0
Nick Harris,2012,76.0,3153.0,2858.0,58.0,41.4,37.3,0.0,7.0,8.0,25.0,1.0,26.0,34.0,275.0,1.0
Nick Murphy,2004,44.0,1932.0,1642.0,58.0,44.6,37.7,0.0,4.0,6.0,14.0,6.0,6.0,22.0,170.0,0.0
Nick Murphy,2005,7.0,275.0,236.0,44.0,39.3,33.7,0.0,0.0,1.0,1.0,0.0,1.0,5.0,39.0,0.0
Nolan Cooney,2022,3.0,161.0,149.0,58.0,53.8,47.8,0.0,0.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0
Nolan Cooney,2023,23.0,1084.0,995.0,65.0,46.4,42.6,0.0,3.0,2.0,9.0,1.0,7.0,10.0,69.0,0.0
Pat McAfee,2009,83.0,3640.0,3151.0,60.0,44.0,38.7,1.0,0.0,7.0,24.0,7.0,22.0,46.0,349.0,0.0
Pat McAfee,2010,97.0,4154.0,3458.0,66.0,43.1,36.2,0.0,3.0,10.0,28.0,8.0,31.0,45.0,536.0,2.0
Pat McAfee,2011,104.0,4871.0,4116.0,64.0,47.4,40.1,1.0,8.0,12.0,25.0,5.0,18.0,60.0,655.0,1.0
Pat McAfee,2012,96.0,4529.0,3837.0,64.0,47.8,39.2,2.0,12.0,10.0,32.0,10.0,15.0,47.0,492.0,1.0
Pat McAfee,2013,105.0,4820.0,4122.0,65.0,46.0,39.4,1.0,12.0,17.0,36.0,9.0,21.0,45.0,518.0,1.0
Pat McAfee,2014,106.0,5020.0,4460.0,68.0,47.6,42.8,0.0,13.0,6.0,42.0,8.0,26.0,53.0,400.0,1.0
Pat McAfee,2015,111.0,5397.0,4566.0,65.0,48.5,41.7,0.0,7.0,13.0,32.0,11.0,26.0,54.0,611.0,4.0
Pat McAfee,2016,73.0,3535.0,3084.0,74.0,49.3,43.7,2.0,11.0,5.0,24.0,11.0,19.0,25.0,231.0,0.0
Pat McInally,1976,76.0,2999.0,2556.0,61.0,39.4,33.8,0.0,19.0,3.0,12.0,6.0,7.0,41.0,323.0,1.0
Pat McInally,1978,91.0,3919.0,3161.0,65.0,43.1,34.9,0.0,12.0,8.0,25.0,10.0,4.0,57.0,558.0,0.0
Pat McInally,1979,91.0,3678.0,3113.0,61.0,41.5,35.2,2.0,11.0,9.0,19.0,12.0,9.0,48.0,325.0,0.0
Pat McInally,1980,85.0,3390.0,2674.0,61.0,39.8,31.4,2.0,7.0,13.0,21.0,12.0,6.0,45.0,476.0,0.0
Pat McInally,1981,83.0,3673.0,2996.0,62.0,44.1,36.5,1.0,10.0,10.0,19.0,12.0,4.0,46.0,437.0,0.0
Pat McInally,1982,33.0,1287.0,1137.0,53.0,39.2,35.5,0.0,1.0,4.0,7.0,4.0,6.0,18.0,70.0,0.0
Pat McInally,1983,69.0,2804.0,2314.0,60.0,42.2,34.9,2.0,8.0,4.0,13.0,9.0,5.0,41.0,310.0,0.0
Pat McInally,1984,67.0,2832.0,2362.0,61.0,42.1,35.2,0.0,12.0,6.0,19.0,8.0,3.0,38.0,310.0,0.0
Pat McInally,1985,58.0,2410.0,1735.0,64.0,40.3,28.9,1.0,6.0,3.0,8.0,7.0,0.0,41.0,535.0,1.0
Pat Studstill,1968,81.0,3207.0,2921.0,58.0,38.7,35.2,0.0,5.0,12.0,0.0,4.0,30.0,30.0,206.0,1.0
Paul Ernster,2006,80.0,3338.0,2930.0,61.0,41.9,36.4,0.0,4.0,14.0,23.0,7.0,16.0,39.0,268.0,0.0
Paul Ernster,2007,24.0,868.0,854.0,59.0,36.1,35.6,0.0,8.0,8.0,6.0,0.0,4.0,4.0,14.0,0.0
Paul Ernster,2008,26.0,965.0,903.0,55.0,37.1,33.0,0.0,8.0,1.0,9.0,2.0,6.0,9.0,22.0,0.0
Paul Maguire,1968,101.0,4175.0,3514.0,61.0,41.7,35.8,1.0,8.0,20.0,0.0,7.0,19.0,45.0,521.0,1.0
Paul McJulien,1991,86.0,3473.0,2958.0,62.0,41.2,34.8,0.0,6.0,14.0,22.0,7.0,24.0,35.0,375.0,1.0
Paul McJulien,1992,38.0,1386.0,1149.0,67.0,38.4,32.8,2.0,7.0,8.0,8.0,4.0,7.0,10.0,157.0,1.0
Paul McJulien,1993,21.0,795.0,592.0,56.0,35.9,28.2,0.0,1.0,2.0,5.0,3.0,5.0,10.0,143.0,1.0
Ralf Mojsiejenko,1985,68.0,2881.0,2427.0,67.0,42.2,35.4,0.0,11.0,11.0,15.0,9.0,1.0,36.0,274.0,0.0
Ralf Mojsiejenko,1986,74.0,3026.0,2438.0,62.0,41.2,33.2,2.0,8.0,8.0,15.0,11.0,3.0,42.0,368.0,1.0
Ralf Mojsiejenko,1987,67.0,2875.0,2243.0,57.0,43.0,33.4,0.0,4.0,7.0,15.0,12.0,7.0,37.0,392.0,1.0
Ralf Mojsiejenko,1988,86.0,3745.0,2967.0,62.0,44.1,34.8,1.0,0.0,13.0,22.0,11.0,5.0,56.0,558.0,0.0
Ralf Mojsiejenko,1989,63.0,2663.0,2100.0,74.0,43.4,34.6,1.0,5.0,9.0,21.0,9.0,5.0,34.0,383.0,0.0
Ralf Mojsiejenko,1990,44.0,1687.0,1505.0,53.0,37.6,33.9,1.0,0.0,11.0,17.0,0.0,7.0,25.0,182.0,0.0
Ralf Mojsiejenko,1991,16.0,656.0,475.0,55.0,41.5,30.9,0.0,1.0,1.0,0.0,4.0,1.0,9.0,101.0,0.0
Ralph Giacomarro,1983,71.0,2823.0,2484.0,57.0,40.2,35.0,1.0,3.0,13.0,18.0,8.0,12.0,34.0,179.0,0.0
Ralph Giacomarro,1984,70.0,2855.0,2285.0,58.0,42.0,34.5,2.0,10.0,6.0,12.0,6.0,4.0,42.0,450.0,1.0
Ralph Giacomarro,1985,29.0,1157.0,960.0,52.0,39.7,33.1,0.0,0.0,5.0,1.0,2.0,3.0,19.0,157.0,0.0
Ralph Giacomarro,1987,18.0,757.0,499.0,50.0,42.6,25.1,0.0,1.0,1.0,4.0,1.0,3.0,12.0,238.0,2.0
Randy Walker,1974,69.0,2648.0,2172.0,58.0,38.5,31.3,0.0,5.0,8.0,0.0,6.0,2.0,48.0,356.0,0.0
Ray Criswell,1987,26.0,1046.0,878.0,61.0,40.4,33.8,0.0,0.0,4.0,3.0,5.0,5.0,12.0,68.0,0.0
Ray Criswell,1988,68.0,2477.0,2204.0,62.0,36.5,32.3,0.0,2.0,15.0,20.0,0.0,13.0,38.0,273.0,0.0
Ray Guy,1973,73.0,3307.0,2827.0,72.0,44.7,38.2,0.0,3.0,8.0,1.0,8.0,11.0,43.0,320.0,0.0
Ray Guy,1974,86.0,3640.0,2947.0,66.0,42.1,34.1,0.0,8.0,6.0,1.0,18.0,7.0,47.0,333.0,0.0
Ray Guy,1975,77.0,3320.0,2660.0,64.0,42.4,34.7,0.0,7.0,8.0,2.0,18.0,5.0,39.0,300.0,0.0
Ray Guy,1976,84.0,3444.0,2775.0,66.0,41.3,33.5,1.0,12.0,5.0,17.0,18.0,3.0,45.0,309.0,0.0
Ray Guy,1977,72.0,3106.0,2475.0,74.0,42.4,34.2,0.0,11.0,3.0,13.0,19.0,3.0,36.0,251.0,0.0
Ray Guy,1978,83.0,3462.0,2873.0,69.0,42.6,35.1,2.0,18.0,6.0,23.0,14.0,5.0,38.0,309.0,0.0
Ray Guy,1979,70.0,2939.0,2363.0,71.0,41.7,34.3,1.0,10.0,3.0,16.0,8.0,8.0,40.0,416.0,1.0
Ray Guy,1980,96.0,4254.0,3440.0,71.0,43.8,35.9,0.0,13.0,7.0,21.0,16.0,7.0,53.0,494.0,0.0
Ray Guy,1981,96.0,4195.0,3381.0,69.0,43.5,34.8,0.0,22.0,2.0,23.0,15.0,12.0,45.0,514.0,0.0
Ray Guy,1982,54.0,2121.0,1936.0,57.0,40.1,36.2,0.0,10.0,5.0,13.0,5.0,15.0,19.0,85.0,0.0
Ray Guy,1983,93.0,3951.0,3301.0,67.0,42.2,35.0,0.0,19.0,9.0,23.0,13.0,12.0,40.0,390.0,2.0
Ray Guy,1984,99.0,4144.0,3507.0,63.0,41.3,35.2,0.0,26.0,8.0,28.0,12.0,14.0,39.0,397.0,0.0
Ray Guy,1985,91.0,3695.0,3296.0,68.0,39.8,36.0,0.0,32.0,6.0,33.0,12.0,15.0,26.0,159.0,0.0
Ray Guy,1986,90.0,3620.0,3043.0,64.0,40.2,34.1,0.0,9.0,9.0,20.0,11.0,19.0,42.0,357.0,1.0
Ray Stachowicz,1981,168.0,6660.0,5278.0,72.0,41.2,32.6,4.0,20.0,18.0,32.0,18.0,8.0,100.0,1022.0,0.0
Ray Stachowicz,1982,94.0,3766.0,3068.0,53.0,37.9,31.3,0.0,10.0,14.0,16.0,4.0,6.0,60.0,618.0,0.0
Ray Stachowicz,1983,28.0,894.0,772.0,48.0,38.3,31.9,4.0,2.0,2.0,0.0,0.0,6.0,14.0,122.0,0.0
Reggie Hodges,2005,84.0,3070.0,2706.0,55.0,36.9,31.6,2.0,2.0,20.0,18.0,4.0,30.0,26.0,284.0,2.0
Reggie Hodges,2008,54.0,2161.0,1770.0,61.0,42.8,35.4,3.0,2.0,8.0,16.0,5.0,12.0,24.0,291.0,1.0
Reggie Hodges,2009,148.0,5834.0,5160.0,54.0,38.8,34.8,0.0,14.0,20.0,38.0,10.0,40.0,64.0,474.0,0.0
Reggie Hodges,2010,95.0,4156.0,3680.0,59.0,42.7,37.9,0.0,11.0,14.0,34.0,5.0,16.0,49.0,376.0,0.0
Reggie Hodges,2012,105.0,4341.0,3829.0,58.0,42.4,37.5,2.0,15.0,13.0,33.0,5.0,30.0,40.0,412.0,1.0
Reggie Roby,1983,79.0,3331.0,2882.0,64.0,42.6,36.4,1.0,9.0,12.0,27.0,11.0,14.0,32.0,229.0,0.0
Reggie Roby,1984,62.0,2713.0,2312.0,69.0,43.6,37.2,0.0,6.0,7.0,18.0,10.0,15.0,24.0,201.0,0.0
Reggie Roby,1985,68.0,2949.0,2395.0,63.0,44.1,35.5,0.0,11.0,7.0,24.0,9.0,11.0,30.0,374.0,1.0
Reggie Roby,1986,56.0,2476.0,2096.0,73.0,44.8,38.0,0.0,3.0,6.0,13.0,9.0,15.0,23.0,200.0,0.0
Reggie Roby,1987,32.0,1371.0,1224.0,77.0,42.1,37.6,0.0,1.0,8.0,8.0,3.0,4.0,16.0,87.0,0.0
Reggie Roby,1988,64.0,2754.0,2256.0,64.0,42.5,35.1,0.0,3.0,7.0,18.0,9.0,10.0,35.0,318.0,0.0
Reggie Roby,1989,59.0,2458.0,2082.0,58.0,43.1,36.9,1.0,2.0,11.0,18.0,6.0,13.0,26.0,256.0,0.0
Reggie Roby,1990,77.0,3221.0,2731.0,64.0,43.4,36.7,1.0,5.0,9.0,20.0,3.0,15.0,44.0,430.0,0.0
Reggie Roby,1991,55.0,2466.0,2002.0,64.0,47.9,40.0,1.0,5.0,5.0,17.0,7.0,8.0,29.0,324.0,0.0
Reggie Roby,1992,47.0,1919.0,1613.0,60.0,41.8,35.1,0.0,3.0,12.0,15.0,5.0,9.0,18.0,206.0,0.0
Reggie Roby,1993,78.0,3447.0,2904.0,60.0,44.0,37.3,0.0,6.0,8.0,25.0,10.0,23.0,31.0,343.0,2.0
Reggie Roby,1994,82.0,3639.0,2958.0,65.0,43.8,36.3,0.0,3.0,11.0,21.0,12.0,10.0,45.0,441.0,1.0
Reggie Roby,1995,78.0,3296.0,2821.0,61.0,43.0,36.9,1.0,11.0,7.0,23.0,7.0,11.0,41.0,335.0,0.0
Reggie Roby,1996,68.0,2973.0,2582.0,68.0,44.0,37.7,1.0,9.0,6.0,25.0,7.0,14.0,31.0,251.0,0.0
Reggie Roby,1997,73.0,3049.0,2599.0,59.0,42.4,35.5,0.0,4.0,9.0,25.0,1.0,23.0,36.0,430.0,0.0
Reggie Roby,1998,67.0,2820.0,2308.0,66.0,42.0,34.0,0.0,4.0,4.0,18.0,7.0,14.0,38.0,372.0,0.0
Rex Keeling,1968,6.0,170.0,169.0,35.0,28.3,28.2,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0
Rich Camarillo,1981,47.0,1959.0,1570.0,75.0,41.6,32.9,0.0,5.0,9.0,12.0,9.0,4.0,20.0,209.0,1.0
Rich Camarillo,1982,54.0,2358.0,2027.0,76.0,43.2,37.0,0.0,6.0,4.0,11.0,5.0,9.0,30.0,231.0,0.0
Rich Camarillo,1983,81.0,3615.0,3003.0,70.0,45.3,37.5,0.0,11.0,5.0,25.0,11.0,6.0,48.0,392.0,0.0
Rich Camarillo,1984,48.0,2020.0,1666.0,61.0,42.0,34.8,0.0,7.0,7.0,12.0,7.0,3.0,24.0,214.0,0.0
Rich Camarillo,1985,114.0,4842.0,3817.0,75.0,42.3,33.9,1.0,16.0,5.0,20.0,18.0,10.0,64.0,665.0,0.0
Rich Camarillo,1986,101.0,4198.0,3418.0,64.0,43.0,35.2,3.0,12.0,8.0,16.0,9.0,5.0,64.0,600.0,0.0
Rich Camarillo,1987,63.0,2489.0,1996.0,73.0,40.9,32.6,1.0,7.0,7.0,14.0,8.0,6.0,34.0,333.0,0.0
Rich Camarillo,1988,40.0,1579.0,1394.0,57.0,38.7,33.9,0.0,2.0,2.0,11.0,2.0,8.0,26.0,145.0,0.0
Rich Camarillo,1989,76.0,3298.0,2848.0,58.0,43.5,38.3,0.0,2.0,9.0,21.0,6.0,17.0,42.0,330.0,0.0
Rich Camarillo,1990,67.0,2865.0,2507.0,63.0,42.6,37.1,0.0,5.0,5.0,16.0,5.0,11.0,41.0,258.0,0.0
Rich Camarillo,1991,77.0,3445.0,2992.0,60.0,44.7,39.3,1.0,3.0,6.0,19.0,7.0,12.0,48.0,313.0,0.0
Rich Camarillo,1992,54.0,2317.0,2136.0,73.0,43.6,40.8,0.0,9.0,10.0,23.0,2.0,11.0,22.0,141.0,0.0
Rich Camarillo,1993,73.0,3189.0,2762.0,61.0,43.4,37.0,0.0,8.0,8.0,23.0,8.0,19.0,30.0,267.0,0.0
Rich Camarillo,1994,96.0,4115.0,3497.0,58.0,42.8,36.1,0.0,17.0,4.0,35.0,9.0,16.0,50.0,438.0,1.0
Rich Camarillo,1995,78.0,3165.0,2717.0,60.0,41.2,35.8,1.0,7.0,10.0,26.0,8.0,17.0,35.0,288.0,1.0
Rich Camarillo,1996,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richmond McGee,2009,4.0,145.0,139.0,45.0,36.2,34.8,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,0.0
Richmond McGee,2011,30.0,1306.0,1203.0,60.0,44.5,40.4,0.0,0.0,7.0,5.0,1.0,6.0,16.0,83.0,0.0
Rick Donnelly,1985,59.0,2574.0,2214.0,68.0,43.3,37.2,0.0,7.0,7.0,18.0,5.0,7.0,33.0,260.0,0.0
Rick Donnelly,1986,79.0,3421.0,2764.0,71.0,44.2,36.8,1.0,7.0,3.0,19.0,9.0,12.0,47.0,477.0,3.0
Rick Donnelly,1987,63.0,2686.0,2025.0,62.0,44.3,33.7,2.0,4.0,4.0,9.0,8.0,7.0,38.0,501.0,1.0
Rick Donnelly,1988,98.0,3920.0,3503.0,61.0,39.9,35.6,0.0,5.0,13.0,27.0,6.0,23.0,51.0,297.0,0.0
Rick Donnelly,1990,67.0,2722.0,2308.0,54.0,40.8,33.8,0.0,2.0,7.0,18.0,8.0,21.0,29.0,254.0,2.0
Rick Donnelly,1991,13.0,505.0,439.0,57.0,36.8,32.2,0.0,1.0,2.0,1.0,1.0,3.0,6.0,46.0,0.0
Rick Duncan,1968,5.0,228.0,193.0,55.0,45.6,38.6,0.0,0.0,0.0,0.0,1.0,1.0,3.0,15.0,0.0
Rick Duncan,1969,3.0,77.0,74.0,29.0,25.7,24.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
Rick Engles,1976,82.0,3067.0,2450.0,55.0,38.8,31.0,2.0,7.0,10.0,13.0,4.0,3.0,56.0,537.0,1.0
Rick Engles,1977,32.0,1020.0,890.0,55.0,36.3,31.1,4.0,6.0,2.0,2.0,0.0,4.0,16.0,130.0,0.0
Rick Engles,1978,34.0,1307.0,1041.0,53.0,40.2,31.6,1.0,3.0,5.0,7.0,4.0,4.0,17.0,186.0,1.0
Rick Partridge,1979,57.0,2330.0,2026.0,61.0,41.8,36.4,0.0,9.0,9.0,15.0,7.0,8.0,24.0,164.0,0.0
Rick Partridge,1980,67.0,2539.0,2087.0,55.0,38.5,32.2,2.0,4.0,6.0,10.0,3.0,5.0,47.0,392.0,0.0
Rick Partridge,1987,19.0,678.0,607.0,52.0,37.7,33.7,1.0,2.0,3.0,3.0,2.0,2.0,9.0,31.0,0.0
Rick Tuten,1989,15.0,563.0,527.0,45.0,37.1,34.7,0.0,0.0,7.0,3.0,1.0,3.0,4.0,16.0,0.0
Rick Tuten,1990,62.0,2462.0,2106.0,55.0,39.8,34.4,0.0,6.0,6.0,16.0,4.0,15.0,31.0,276.0,0.0
Rick Tuten,1991,49.0,2106.0,1807.0,60.0,43.2,36.8,0.0,2.0,3.0,8.0,3.0,12.0,29.0,239.0,0.0
Rick Tuten,1992,108.0,4760.0,4184.0,65.0,43.8,38.0,0.0,7.0,11.0,29.0,8.0,26.0,56.0,416.0,1.0
Rick Tuten,1993,91.0,4007.0,3392.0,64.0,44.8,37.6,1.0,4.0,11.0,21.0,7.0,21.0,47.0,475.0,1.0
Rick Tuten,1994,91.0,3905.0,3339.0,64.0,43.6,37.6,0.0,7.0,13.0,33.0,7.0,21.0,43.0,426.0,1.0
Rick Tuten,1995,83.0,3735.0,3026.0,73.0,45.3,36.6,0.0,7.0,13.0,21.0,8.0,7.0,48.0,549.0,0.0
Rick Tuten,1996,86.0,3746.0,2966.0,66.0,44.3,35.1,1.0,1.0,8.0,20.0,7.0,17.0,52.0,640.0,0.0
Rick Tuten,1997,48.0,2007.0,1746.0,65.0,38.3,33.6,0.0,2.0,6.0,15.0,5.0,12.0,23.0,161.0,0.0
Rick Tuten,1998,95.0,4202.0,3350.0,64.0,44.3,35.2,0.0,7.0,5.0,16.0,10.0,15.0,58.0,652.0,1.0
Rick Tuten,1999,32.0,1359.0,1118.0,70.0,41.3,34.5,0.0,10.0,4.0,9.0,7.0,0.0,11.0,101.0,0.0
Rigoberto Sanchez,2017,103.0,4603.0,4383.0,63.0,45.5,43.1,1.0,20.0,19.0,34.0,3.0,29.0,31.0,160.0,0.0
Rigoberto Sanchez,2018,86.0,3907.0,3637.0,63.0,45.5,43.0,0.0,4.0,14.0,36.0,6.0,27.0,35.0,150.0,0.0
Rigoberto Sanchez,2019,77.0,3436.0,3209.0,60.0,44.8,42.0,0.0,6.0,9.0,27.0,1.0,22.0,39.0,207.0,0.0
Rigoberto Sanchez,2020,45.0,2013.0,1792.0,60.0,45.3,41.3,1.0,3.0,7.0,20.0,4.0,11.0,19.0,141.0,0.0
Rigoberto Sanchez,2021,71.0,3182.0,2861.0,79.0,44.0,40.2,0.0,7.0,10.0,29.0,1.0,19.0,34.0,301.0,0.0
Rigoberto Sanchez,2022,9.0,464.0,416.0,63.0,51.4,46.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,48.0,0.0
Rigoberto Sanchez,2023,78.0,3717.0,3337.0,69.0,49.0,44.4,1.0,7.0,10.0,23.0,0.0,15.0,45.0,380.0,0.0
Riley Dixon,2016,107.0,4822.0,4400.0,68.0,44.8,41.1,0.0,8.0,14.0,33.0,7.0,29.0,49.0,282.0,0.0
Riley Dixon,2017,93.0,4142.0,3738.0,60.0,45.7,41.8,2.0,9.0,14.0,30.0,4.0,26.0,38.0,324.0,1.0
Riley Dixon,2018,95.0,4274.0,3914.0,62.0,45.4,41.8,0.0,10.0,18.0,31.0,7.0,22.0,38.0,220.0,0.0
Riley Dixon,2019,79.0,3500.0,3322.0,62.0,44.8,42.4,2.0,9.0,18.0,31.0,2.0,19.0,29.0,138.0,0.0
Riley Dixon,2020,66.0,2911.0,2559.0,71.0,45.0,40.2,1.0,2.0,14.0,28.0,6.0,18.0,25.0,232.0,0.0
Riley Dixon,2021,91.0,4031.0,3580.0,63.0,44.9,40.1,0.0,9.0,20.0,31.0,7.0,17.0,38.0,311.0,0.0
Riley Dixon,2022,83.0,3913.0,3372.0,67.0,48.2,42.0,2.0,11.0,6.0,22.0,5.0,16.0,43.0,441.0,0.0
Riley Dixon,2023,87.0,4095.0,3696.0,68.0,47.4,42.8,0.0,7.0,9.0,29.0,8.0,27.0,36.0,239.0,0.0
Robert Malone,2010,52.0,2160.0,1900.0,64.0,42.2,36.7,0.0,6.0,7.0,17.0,5.0,12.0,22.0,160.0,0.0
Robert Malone,2011,19.0,880.0,706.0,62.0,46.0,37.2,0.0,2.0,3.0,4.0,1.0,1.0,12.0,154.0,1.0
Robert Malone,2012,106.0,4744.0,4110.0,61.0,46.4,39.9,2.0,13.0,11.0,30.0,9.0,29.0,42.0,454.0,1.0
Robert Malone,2013,26.0,1190.0,1000.0,84.0,46.0,39.4,0.0,3.0,1.0,9.0,3.0,5.0,14.0,130.0,0.0
Rodney Williams,2001,91.0,3905.0,3224.0,90.0,43.3,35.7,0.0,20.0,11.0,25.0,8.0,9.0,43.0,521.0,1.0
Rohn Stark,1982,46.0,2044.0,1578.0,60.0,44.6,33.7,0.0,4.0,0.0,8.0,12.0,4.0,26.0,226.0,0.0
Rohn Stark,1983,91.0,4124.0,3302.0,68.0,45.3,36.1,0.0,10.0,10.0,20.0,9.0,7.0,55.0,642.0,1.0
Rohn Stark,1984,98.0,4383.0,3643.0,72.0,44.6,37.0,0.0,4.0,10.0,21.0,7.0,15.0,62.0,600.0,0.0
Rohn Stark,1985,80.0,3584.0,2732.0,68.0,45.5,35.4,2.0,2.0,11.0,12.0,14.0,8.0,43.0,572.0,1.0
Rohn Stark,1986,76.0,3432.0,2830.0,63.0,45.4,37.5,0.0,6.0,12.0,22.0,5.0,5.0,48.0,502.0,1.0
Rohn Stark,1987,67.0,2615.0,2090.0,63.0,40.0,31.5,2.0,5.0,9.0,12.0,7.0,8.0,36.0,385.0,0.0
Rohn Stark,1988,64.0,2784.0,2206.0,65.0,43.9,35.0,0.0,2.0,14.0,15.0,8.0,3.0,37.0,418.0,1.0
Rohn Stark,1989,80.0,3392.0,2634.0,64.0,42.9,32.7,1.0,1.0,10.0,14.0,10.0,7.0,51.0,558.0,1.0
Rohn Stark,1990,72.0,3084.0,2690.0,61.0,42.8,37.9,1.0,5.0,6.0,24.0,3.0,15.0,42.0,334.0,0.0
Rohn Stark,1991,82.0,3492.0,2856.0,65.0,42.7,35.0,0.0,4.0,11.0,14.0,6.0,14.0,47.0,516.0,1.0
Rohn Stark,1992,83.0,3716.0,3263.0,64.0,45.6,40.1,0.0,4.0,9.0,22.0,7.0,18.0,45.0,313.0,0.0
Rohn Stark,1993,83.0,3595.0,2983.0,65.0,43.8,35.9,0.0,6.0,11.0,18.0,13.0,12.0,41.0,352.0,1.0
Rohn Stark,1994,74.0,3092.0,2526.0,60.0,42.5,34.9,1.0,3.0,11.0,22.0,10.0,9.0,40.0,366.0,0.0
Rohn Stark,1995,71.0,2825.0,2339.0,64.0,40.1,34.4,0.0,3.0,16.0,22.0,14.0,11.0,27.0,206.0,0.0
Rohn Stark,1996,83.0,3347.0,2971.0,60.0,40.5,36.8,0.0,3.0,11.0,23.0,10.0,26.0,33.0,176.0,0.0
Rohn Stark,1997,20.0,813.0,537.0,52.0,40.9,29.8,0.0,3.0,4.0,7.0,2.0,1.0,10.0,236.0,2.0
Ron Widby,1968,64.0,2620.0,2347.0,84.0,41.4,36.8,0.0,6.0,8.0,2.0,7.0,15.0,28.0,133.0,0.0
Ron Widby,1969,68.0,2910.0,2514.0,62.0,43.0,36.4,0.0,4.0,7.0,1.0,4.0,8.0,45.0,316.0,0.0
Ron Widby,1970,93.0,3823.0,3364.0,65.0,41.7,36.8,1.0,1.0,14.0,5.0,7.0,18.0,51.0,319.0,1.0
Ron Widby,1971,75.0,3044.0,2596.0,60.0,40.9,34.7,1.0,0.0,12.0,2.0,9.0,20.0,32.0,268.0,0.0
Ron Widby,1972,75.0,3007.0,2583.0,64.0,39.6,34.4,2.0,7.0,11.0,2.0,9.0,9.0,35.0,244.0,0.0
Ron Widby,1973,56.0,2414.0,2075.0,60.0,42.6,37.2,0.0,4.0,4.0,0.0,2.0,7.0,39.0,299.0,0.0
Ruben Rodriguez,1987,54.0,2190.0,1861.0,63.0,39.4,34.2,0.0,5.0,8.0,19.0,6.0,9.0,26.0,209.0,1.0
Ruben Rodriguez,1988,76.0,3123.0,2822.0,68.0,39.7,36.6,0.0,7.0,11.0,14.0,4.0,15.0,39.0,221.0,0.0
Ruben Rodriguez,1989,76.0,2995.0,2501.0,59.0,40.0,33.4,1.0,2.0,12.0,17.0,8.0,12.0,41.0,334.0,0.0
Ruben Rodriguez,1992,94.0,3814.0,3244.0,55.0,42.0,35.1,2.0,2.0,16.0,18.0,8.0,20.0,46.0,410.0,0.0
Russ Griffith,1987,11.0,386.0,329.0,51.0,35.4,29.8,0.0,0.0,1.0,1.0,0.0,3.0,7.0,57.0,0.0
Russell Erxleben,1979,4.0,148.0,126.0,40.0,37.0,31.5,0.0,0.0,1.0,1.0,0.0,0.0,3.0,22.0,0.0
Russell Erxleben,1980,89.0,3499.0,2949.0,57.0,38.9,32.5,0.0,4.0,14.0,23.0,3.0,20.0,48.0,490.0,1.0
Russell Erxleben,1981,66.0,2672.0,2270.0,60.0,40.0,34.6,0.0,8.0,3.0,11.0,6.0,13.0,36.0,282.0,0.0
Russell Erxleben,1982,46.0,1976.0,1617.0,60.0,43.4,35.3,0.0,1.0,6.0,6.0,6.0,4.0,29.0,239.0,0.0
Russell Erxleben,1983,74.0,3034.0,2283.0,60.0,40.5,30.1,0.0,3.0,4.0,10.0,9.0,9.0,49.0,571.0,2.0
Russell Erxleben,1987,1.0,52.0,52.0,52.0,52.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rusty Jackson,1976,95.0,3465.0,2980.0,61.0,38.6,32.9,5.0,8.0,12.0,17.0,6.0,18.0,46.0,365.0,0.0
Rusty Jackson,1978,89.0,3373.0,2751.0,70.0,38.0,30.0,2.0,6.0,16.0,19.0,9.0,8.0,48.0,442.0,1.0
Rusty Jackson,1979,96.0,3671.0,2896.0,60.0,38.1,29.8,0.0,3.0,12.0,14.0,11.0,9.0,61.0,555.0,1.0
Ryan Allen,2013,89.0,4106.0,3546.0,65.0,46.7,39.6,0.0,9.0,18.0,36.0,13.0,15.0,34.0,300.0,0.0
Ryan Allen,2014,95.0,4231.0,3710.0,67.0,45.6,39.3,2.0,8.0,13.0,30.0,8.0,18.0,46.0,361.0,0.0
